open_time,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore,date
1646254800000.0,43803.31,44099.82,43750.67,44068.55,1077.48493,1646258399999.0,47268587.3680358,33393.0,564.64488,24772162.0414327,0.0,2022-03-02 22:59:59.999
1646258400000.0,44068.55,44380.0,43870.0,44067.4,1358.99575,1646261999999.0,59942801.3314616,54059.0,677.66673,29890926.4051303,0.0,2022-03-02 23:59:59.999
1646262000000.0,44067.4,44200.01,43851.72,43892.98,973.93407,1646265599999.0,42868029.2717708,33094.0,415.184,18274331.7148685,0.0,2022-03-03 00:59:59.999
1646265600000.0,43892.99,44063.15,43663.5,43978.76,1407.25456,1646269199999.0,61721035.7538444,38062.0,708.30184,31058618.5791933,0.0,2022-03-03 01:59:59.999
1646269200000.0,43978.75,44026.68,43700.0,43825.88,1061.01704,1646272799999.0,46521683.0200169,38448.0,525.18978,23026068.9144804,0.0,2022-03-03 02:59:59.999
1646272800000.0,43825.87,43834.94,43593.02,43790.01,911.50866,1646276399999.0,39854502.8951079,31388.0,399.41579,17468101.6209046,0.0,2022-03-03 03:59:59.999
1646276400000.0,43790.01,43843.25,43193.52,43305.77,3968.80311,1646279999999.0,172478122.348161,92028.0,2074.33246,90145272.7783551,0.0,2022-03-03 04:59:59.999
1646280000000.0,43305.76,43481.52,43249.83,43435.27,1145.10826,1646283599999.0,49668059.6966402,36303.0,662.63807,28742048.2267792,0.0,2022-03-03 05:59:59.999
1646283600000.0,43435.27,43505.61,43274.97,43316.87,882.7642,1646287199999.0,38304167.1976397,35960.0,382.16542,16584947.9367254,0.0,2022-03-03 06:59:59.999
1646287200000.0,43316.87,43465.28,42915.06,43433.97,2328.6734,1646290799999.0,100585448.4926775,62592.0,1019.37846,44031025.8249835,0.0,2022-03-03 07:59:59.999
1646290800000.0,43433.97,43696.83,43340.36,43477.05,1304.2068,1646294399999.0,56716622.7116773,38828.0,693.06442,30143864.3924462,0.0,2022-03-03 08:59:59.999
1646294400000.0,43477.04,43621.22,43266.85,43456.88,1173.20268,1646297999999.0,50983125.9599388,38995.0,582.87708,25328090.1956285,0.0,2022-03-03 09:59:59.999
1646298000000.0,43456.88,43480.0,43095.93,43151.97,1507.51297,1646301599999.0,65214335.9697649,51852.0,780.73166,33772943.6847771,0.0,2022-03-03 10:59:59.999
1646301600000.0,43151.98,43489.0,43064.46,43385.78,1746.81191,1646305199999.0,75560995.8121348,44921.0,877.81327,37970868.3815228,0.0,2022-03-03 11:59:59.999
1646305200000.0,43387.01,43599.0,43295.7,43382.23,1389.88302,1646308799999.0,60410984.762749,37319.0,652.10812,28346835.4524956,0.0,2022-03-03 12:59:59.999
1646308800000.0,43382.23,43788.85,43307.47,43558.81,1511.284,1646312399999.0,65810403.2009975,42984.0,783.79208,34142095.4677251,0.0,2022-03-03 13:59:59.999
1646312400000.0,43558.82,44014.22,43491.98,43987.36,2999.721,1646315999999.0,131301266.578695,70235.0,1554.81474,68067351.3419989,0.0,2022-03-03 14:59:59.999
1646316000000.0,43987.36,44101.12,43344.0,43425.19,3407.65407,1646319599999.0,149103616.3708745,71447.0,1379.6975,60375016.1849551,0.0,2022-03-03 15:59:59.999
1646319600000.0,43425.18,43496.49,42348.56,42547.34,7556.44033,1646323199999.0,323759344.7768465,150082.0,3575.6465,153219798.1746207,0.0,2022-03-03 16:59:59.999
1646323200000.0,42547.34,42750.0,42268.0,42416.84,4311.7671,1646326799999.0,183198343.6973921,80099.0,1733.29244,73671272.6339039,0.0,2022-03-03 17:59:59.999
1646326800000.0,42416.83,42567.71,42055.64,42398.35,2814.963,1646330399999.0,119152386.0047978,74738.0,1389.5468,58832329.2318609,0.0,2022-03-03 18:59:59.999
1646330400000.0,42398.34,42524.3,42188.45,42256.74,1606.4582,1646333999999.0,68050915.365504,40172.0,744.18128,31530014.0780075,0.0,2022-03-03 19:59:59.999
1646334000000.0,42256.75,42418.0,42100.0,42226.74,1283.12621,1646337599999.0,54254086.3058305,35694.0,629.81619,26629928.2116037,0.0,2022-03-03 20:59:59.999
1646337600000.0,42226.74,42271.8,41840.39,42030.31,2815.96332,1646341199999.0,118395086.557158,63307.0,1255.4903,52789895.5002952,0.0,2022-03-03 21:59:59.999
1646341200000.0,42030.32,42139.59,41832.28,42092.25,1241.47597,1646344799999.0,52140951.3616827,37288.0,661.93897,27804817.7379465,0.0,2022-03-03 22:59:59.999
1646344800000.0,42093.5,42703.65,42077.74,42492.09,1774.68505,1646348399999.0,75383467.2045407,51693.0,946.79668,40213289.7049922,0.0,2022-03-03 23:59:59.999
1646348400000.0,42492.09,42606.05,42380.85,42454.0,790.32535,1646351999999.0,33583145.8805162,24885.0,425.37128,18075447.9550307,0.0,2022-03-04 00:59:59.999
1646352000000.0,42454.0,42527.3,41509.94,41603.36,3549.35772,1646355599999.0,148805958.0041016,75181.0,1439.14155,60391867.9151373,0.0,2022-03-04 01:59:59.999
1646355600000.0,41603.36,41683.42,41069.91,41510.57,4463.05944,1646359199999.0,184704242.6549894,90975.0,2002.5101,82892002.2892974,0.0,2022-03-04 02:59:59.999
1646359200000.0,41510.58,41548.2,41350.23,41403.7,1132.45596,1646362799999.0,46920468.9067104,29480.0,476.32197,19734736.7160898,0.0,2022-03-04 03:59:59.999
1646362800000.0,41403.7,41487.99,41215.32,41449.94,1313.1919,1646366399999.0,54348010.3646466,35515.0,622.27093,25757118.79948,0.0,2022-03-04 04:59:59.999
1646366400000.0,41449.93,41449.94,41100.0,41379.99,1821.64782,1646369999999.0,75163564.8592653,38247.0,931.3158,38418795.1058587,0.0,2022-03-04 05:59:59.999
1646370000000.0,41379.99,41439.23,41242.91,41374.45,982.47761,1646373599999.0,40633052.6309935,25682.0,413.52663,17101847.2638495,0.0,2022-03-04 06:59:59.999
1646373600000.0,41374.45,41499.48,41264.1,41407.98,950.66148,1646377199999.0,39356908.8932363,29392.0,475.07161,19667459.5933587,0.0,2022-03-04 07:59:59.999
1646377200000.0,41407.98,41475.0,41282.73,41436.98,1665.30318,1646380799999.0,68860561.6539958,32137.0,867.67796,35879941.1887999,0.0,2022-03-04 08:59:59.999
1646380800000.0,41436.98,41774.12,40863.01,41589.99,4463.42033,1646384399999.0,184475780.5873579,96082.0,2238.86072,92586015.1031123,0.0,2022-03-04 09:59:59.999
1646384400000.0,41590.0,41846.61,41323.76,41522.29,2236.60652,1646387999999.0,93064438.1034114,56472.0,1175.34367,48906050.245548,0.0,2022-03-04 10:59:59.999
1646388000000.0,41522.29,41790.0,41467.86,41676.57,1500.30588,1646391599999.0,62514096.2569584,39008.0,740.37317,30851171.0822942,0.0,2022-03-04 11:59:59.999
1646391600000.0,41676.56,41904.88,41570.97,41662.07,1326.24083,1646395199999.0,55327224.2612625,37381.0,646.04252,26955270.5155509,0.0,2022-03-04 12:59:59.999
1646395200000.0,41662.06,41762.43,41340.23,41511.29,1734.15549,1646398799999.0,72018451.3042746,45062.0,838.4241,34815222.0561717,0.0,2022-03-04 13:59:59.999
1646398800000.0,41511.3,41833.0,41244.37,41315.76,2407.41579,1646402399999.0,99843471.1381501,55687.0,1166.6474,48381802.7856064,0.0,2022-03-04 14:59:59.999
1646402400000.0,41315.75,41536.7,40590.42,41106.91,5405.07336,1646405999999.0,221823141.9104037,113731.0,2598.1042,106660426.0443912,0.0,2022-03-04 15:59:59.999
1646406000000.0,41106.91,41250.0,40550.04,40694.32,4142.37674,1646409599999.0,168984191.4666721,86302.0,2037.38188,83130664.4577657,0.0,2022-03-04 16:59:59.999
1646409600000.0,40694.32,40827.0,40414.24,40754.4,3562.94504,1646413199999.0,144800576.6041066,81174.0,1819.36492,73980050.0852935,0.0,2022-03-04 17:59:59.999
1646413200000.0,40754.41,40958.66,40668.32,40840.53,1591.0226,1646416799999.0,64964695.1404189,40989.0,858.87086,35068034.519484,0.0,2022-03-04 18:59:59.999
1646416800000.0,40840.53,40926.39,40561.99,40605.88,1104.59004,1646420399999.0,45029628.691175,38986.0,537.8589,21926397.5460492,0.0,2022-03-04 19:59:59.999
1646420400000.0,40605.88,40650.0,39665.72,39782.13,4255.06125,1646423999999.0,170714949.647926,105849.0,1721.43942,69062454.9471766,0.0,2022-03-04 20:59:59.999
1646424000000.0,39782.13,39879.48,39061.53,39469.36,4512.94363,1646427599999.0,178119061.6928157,109452.0,2138.34865,84424911.4302278,0.0,2022-03-04 21:59:59.999
1646427600000.0,39469.36,39630.94,39200.0,39394.46,1937.93495,1646431199999.0,76367639.2842722,46781.0,935.95277,36890278.533902,0.0,2022-03-04 22:59:59.999
1646431200000.0,39392.83,39473.07,38550.0,39004.73,3659.43866,1646434799999.0,142442427.1884644,100584.0,1656.55985,64490007.9866428,0.0,2022-03-04 23:59:59.999
1646434800000.0,39004.73,39247.76,38838.9,39148.66,2246.99876,1646438399999.0,87718729.4738607,54917.0,985.21365,38468849.0850951,0.0,2022-03-05 00:59:59.999
1646438400000.0,39148.65,39197.94,38723.33,38744.0,2778.02484,1646441999999.0,108208473.0212938,65606.0,1249.79815,48678586.346604,0.0,2022-03-05 01:59:59.999
1646442000000.0,38743.99,39081.0,38564.04,38987.24,2315.54603,1646445599999.0,90059160.3437882,57403.0,1097.83156,42708334.827401,0.0,2022-03-05 02:59:59.999
1646445600000.0,38987.25,39064.26,38827.77,38866.23,1073.56015,1646449199999.0,41809914.9715309,34912.0,555.12781,21621234.4974908,0.0,2022-03-05 03:59:59.999
1646449200000.0,38866.24,39119.12,38831.16,39050.62,1008.60233,1646452799999.0,39352354.7555528,34058.0,505.63727,19727335.6127589,0.0,2022-03-05 04:59:59.999
1646452800000.0,39050.61,39100.81,38407.59,38856.33,1829.01931,1646456399999.0,70973814.4955287,44480.0,853.57617,33132008.2873181,0.0,2022-03-05 05:59:59.999
1646456400000.0,38856.32,39021.62,38801.4,39007.05,1057.04451,1646459999999.0,41131587.696609,31185.0,653.95751,25448499.3307364,0.0,2022-03-05 06:59:59.999
1646460000000.0,39007.06,39104.62,38936.61,38981.86,1078.28894,1646463599999.0,42074075.2238835,32190.0,542.78525,21179400.4244448,0.0,2022-03-05 07:59:59.999
1646463600000.0,38981.86,39140.51,38947.52,39016.73,1054.4526,1646467199999.0,41186874.5426667,35684.0,512.75726,20029176.7131823,0.0,2022-03-05 08:59:59.999
1646467200000.0,39016.74,39200.0,38948.91,39082.01,1075.58409,1646470799999.0,42018920.3724252,33815.0,559.64571,21865633.33694,0.0,2022-03-05 09:59:59.999
1646470800000.0,39082.02,39111.42,38970.0,39036.75,1117.33158,1646474399999.0,43601263.6245237,33504.0,512.12412,19985110.4222645,0.0,2022-03-05 10:59:59.999
1646474400000.0,39036.75,39169.31,38784.69,39138.99,1726.40639,1646477999999.0,67343568.042806,46073.0,780.0832,30433265.8239296,0.0,2022-03-05 11:59:59.999
1646478000000.0,39138.85,39294.47,39062.19,39129.59,1233.85042,1646481599999.0,48317929.8049198,36219.0,603.3053,23627532.4930208,0.0,2022-03-05 12:59:59.999
1646481600000.0,39129.58,39371.15,39036.33,39069.55,1570.93573,1646485199999.0,61553715.6621739,50064.0,714.06529,27986643.6371292,0.0,2022-03-05 13:59:59.999
1646485200000.0,39069.54,39095.91,38889.75,39008.04,1187.52526,1646488799999.0,46313111.152897,34735.0,545.29419,21264521.0495454,0.0,2022-03-05 14:59:59.999
1646488800000.0,39008.04,39161.0,38924.83,39115.73,930.07038,1646492399999.0,36328281.4615782,30678.0,439.82263,17181998.9920715,0.0,2022-03-05 15:59:59.999
1646492400000.0,39115.74,39189.77,39060.0,39160.01,698.55779,1646495999999.0,27338479.0823875,25395.0,378.98284,14832462.8202802,0.0,2022-03-05 16:59:59.999
1646496000000.0,39160.0,39613.24,39122.33,39334.06,2338.17147,1646499599999.0,92044550.7756078,57327.0,1228.85525,48370239.7622484,0.0,2022-03-05 17:59:59.999
1646499600000.0,39334.07,39570.0,39307.04,39430.0,1616.38597,1646503199999.0,63808243.3884034,45858.0,752.1205,29690328.340017,0.0,2022-03-05 18:59:59.999
1646503200000.0,39430.0,39447.51,39256.84,39407.58,810.8863,1646506799999.0,31909983.1307358,28216.0,431.82121,16994042.7336063,0.0,2022-03-05 19:59:59.999
1646506800000.0,39407.58,39459.24,39349.54,39433.71,602.74088,1646510399999.0,23750309.5900523,22709.0,295.40932,11640604.0278503,0.0,2022-03-05 20:59:59.999
1646510400000.0,39433.71,39583.66,39391.24,39451.91,1062.46339,1646513999999.0,41969146.4773321,30532.0,556.89,21999671.3869753,0.0,2022-03-05 21:59:59.999
1646514000000.0,39451.92,39536.14,39345.12,39371.89,746.89336,1646517599999.0,29480045.819335,24026.0,361.82694,14280851.2589551,0.0,2022-03-05 22:59:59.999
1646517600000.0,39371.9,39479.01,39281.23,39464.94,785.70856,1646521199999.0,30923331.9061991,24014.0,421.98518,16608007.6773489,0.0,2022-03-05 23:59:59.999
1646521200000.0,39464.93,39472.84,39326.59,39397.96,665.08313,1646524799999.0,26192799.7457631,21044.0,292.91168,11534711.1404464,0.0,2022-03-06 00:59:59.999
1646524800000.0,39397.97,39693.87,39345.82,39644.15,898.90596,1646528399999.0,35509228.8462914,26738.0,440.97622,17423353.6146026,0.0,2022-03-06 01:59:59.999
1646528400000.0,39644.16,39677.68,39429.51,39446.94,797.56384,1646531999999.0,31544904.1251487,25129.0,373.27072,14762335.2017709,0.0,2022-03-06 02:59:59.999
1646532000000.0,39446.94,39525.24,39357.66,39507.51,562.47566,1646535599999.0,22195354.1949869,20757.0,274.68314,10840089.4907172,0.0,2022-03-06 03:59:59.999
1646535600000.0,39507.5,39550.0,39275.0,39300.54,891.82185,1646539199999.0,35117498.0233466,24993.0,411.76663,16214096.3852705,0.0,2022-03-06 04:59:59.999
1646539200000.0,39300.53,39587.62,38814.73,39467.95,3097.5647,1646542799999.0,121339167.1636481,66097.0,1445.59287,56638793.9681922,0.0,2022-03-06 05:59:59.999
1646542800000.0,39467.95,39656.89,39434.24,39486.44,762.86191,1646546399999.0,30147328.2853124,24795.0,386.88379,15288646.0970735,0.0,2022-03-06 06:59:59.999
1646546400000.0,39486.44,39606.96,39322.33,39472.27,892.85712,1646549999999.0,35252934.5205458,27216.0,435.62835,17200177.461355,0.0,2022-03-06 07:59:59.999
1646550000000.0,39472.26,39512.09,39264.13,39387.57,781.80844,1646553599999.0,30804670.0466056,25544.0,380.67011,14998170.3767031,0.0,2022-03-06 08:59:59.999
1646553600000.0,39387.56,39387.57,39114.05,39141.41,1314.42457,1646557199999.0,51590085.1081858,33601.0,558.57698,21922435.4485387,0.0,2022-03-06 09:59:59.999
1646557200000.0,39141.42,39189.17,38623.93,38678.3,2437.26814,1646560799999.0,94764711.1121632,60817.0,1123.34363,43674645.6960083,0.0,2022-03-06 10:59:59.999
1646560800000.0,38678.3,38728.6,38131.3,38256.6,4354.40391,1646564399999.0,166965834.1385677,99290.0,1942.37878,74480844.4347443,0.0,2022-03-06 11:59:59.999
1646564400000.0,38256.6,38386.94,38088.57,38352.48,1822.70026,1646567999999.0,69705615.7089603,46282.0,988.90756,37832658.955296,0.0,2022-03-06 12:59:59.999
1646568000000.0,38352.48,38698.79,38296.12,38494.06,2090.34804,1646571599999.0,80455986.1815332,49461.0,1035.77984,39866696.8320825,0.0,2022-03-06 13:59:59.999
1646571600000.0,38494.06,39056.16,38494.06,38878.04,2353.67168,1646575199999.0,91369281.5913465,55830.0,1245.90583,48375342.2062019,0.0,2022-03-06 14:59:59.999
1646575200000.0,38878.05,38961.51,38686.78,38805.61,1344.03869,1646578799999.0,52180304.9338308,37758.0,668.14579,25939116.3857672,0.0,2022-03-06 15:59:59.999
1646578800000.0,38805.61,38895.27,38618.92,38862.61,1283.53799,1646582399999.0,49761091.441749,33137.0,656.00807,25435474.0375277,0.0,2022-03-06 16:59:59.999
1646582400000.0,38862.62,39368.4,38733.37,39211.05,2391.47208,1646585999999.0,93627001.6286832,54078.0,1282.75834,50218974.6412923,0.0,2022-03-06 17:59:59.999
1646586000000.0,39211.06,39250.91,38927.8,39004.28,1072.0808,1646589599999.0,41833200.633461,30174.0,547.18183,21352777.5214148,0.0,2022-03-06 18:59:59.999
1646589600000.0,39004.28,39135.3,38700.0,38886.48,1283.26633,1646593199999.0,49925579.7672903,34174.0,585.81906,22799410.1073172,0.0,2022-03-06 19:59:59.999
1646593200000.0,38886.48,38921.7,38518.56,38670.66,1118.84388,1646596799999.0,43345608.0631027,34608.0,502.36298,19460167.5940631,0.0,2022-03-06 20:59:59.999
